Test_id,Adjustment,Ambition,Sociability,Interpersonal_Sensitivity,Prudence,Inquisitive,Learning_Approach,Status
test127245,46.00146132026637,74.9851904422895,72.71440673106291,80.99062596537416,92.23348744674396,62.669219060376875,96.54615335634759,rejected
test127246,69.13216930799962,74.48172949863773,61.92216881832165,74.79142383341991,76.48028204780306,64.04171787641495,76.73036219462243,rejected
test127247,66.5508431025469,71.12483528261112,81.72341473916792,73.65799445764524,80.43566713218644,35.11659158582043,70.70746649890525,rejected
test127248,67.0971613233662,76.58619297511497,76.31975216246992,82.57830272641455,78.30548638701694,67.79568945650396,98.08319492513915,rejected
test127249,87.9082757778689,82.19309155527216,76.68753859046771,63.254835595735216,70.34070206441544,60.420430292543514,63.99395018264528,rejected
test127250,71.80866680592077,85.69356323589692,54.584860855112666,83.45718868855528,86.23432300225522,61.69847708101629,83.66298536067312,rejected
test127251,67.16921899790354,77.24061335653599,72.3215686288671,68.96679640703229,56.63378831481134,36.49621507416716,80.1895035581636,rejected
test127252,47.06818942772081,88.93964984810742,61.39551339072254,87.47104692757512,77.94675444854279,53.193230459970096,49.2862094078269,rejected
test127253,86.63014076468468,96.48276608897632,63.52246053859447,75.9259077838065,72.45187318220577,69.09760438154667,69.28238856517696,rejected
test127254,63.215642784276135,59.96950104919897,63.89614064678701,84.10989281902462,84.72634932936214,43.01631111161845,83.48191140080465,rejected
test127255,70.39142645701179,82.7182226220857,70.13309725989672,93.51030996785316,80.54241063528046,62.44144592134495,69.05925211859127,rejected
test127256,62.09202451191185,92.61359466555902,67.51887669491329,90.60129664275865,70.22319792874129,46.21431939185224,94.90179508921706,rejected
test127257,79.07915488821412,71.86167026149207,70.36073906222471,76.91791017632274,74.25284977692063,55.45421562620263,74.27633854371803,rejected
test127258,79.43417831910934,85.34903999467718,69.85664501401662,84.96928389555086,76.80110451939977,51.289138441857084,72.896586282213,rejected
test127259,61.67809965789299,82.78167386858503,53.479175442637946,73.97405456735594,75.01898610320859,71.26159862990784,82.63245985290136,rejected
test127260,69.62208333524434,69.4632780438659,69.20856477857407,77.62256541499323,78.41004435561932,64.22627255032465,95.62521060207823,rejected
test127261,66.62875254896204,84.45378880727235,60.215859637016464,83.64439111990302,57.358557380471645,38.14799849175304,55.87549080825087,rejected
test127262,65.9027211899141,89.16671993516447,71.81590654895264,91.96478097683597,78.97984129601744,59.512078638211136,85.0198984261268,rejected
test127263,81.43181958103816,91.08710757770449,70.97815334410507,94.44741971117094,74.31671098654341,59.80440494464009,88.90667530989928,rejected
test127264,68.50673171932554,82.02406673902291,77.56179496679317,84.557838646140425,77.20444540741633,60.8398243622551,90.81918316029319,rejected
test127265,71.43530127274714,72.0972245744162,64.16196413620384,89.40196281110843,73.084562684882,58.27297918170997,90.87409646897409,rejected
test127266,77.41225781956538,66.43376721150445,98.51526545971186,70.12956419662346,67.22931550234166,56.38878059849659,75.33705961542444,rejected
test127267,73.72082600783935,74.42030322368456,67.94733581990442,83.72982840422101,87.02565915995247,44.769075831662526,70.16083315614289,rejected
test127268,66.71438241507072,73.13541891792512,60.50817201478732,73.54348353523281,89.48365084606317,65.22412544702073,80.7000177792403,rejected
test127269,65.48540837467402,56.86157291693566,75.83647521685387,66.39834660243838,62.47440541756629,42.2823366132523,79.35326144754778,rejected
test127270,67.2547347236377,69.74166072065935,70.10073085213183,95.13186437521908,78.00165638696203,57.57199450493994,75.34990724627416,rejected
test127271,67.23060851659751,67.87695002486878,56.34994368408731,73.22518976336075,71.92146180292616,65.4402283393359,76.76715120483017,rejected
test127272,71.7039908650997,71.31027500614638,69.79903905862015,73.98188318167962,93.80065310496082,66.66414937814828,92.27898176743116,rejected
test127273,61.710178150997876,79.64553912058747,78.64404197195509,75.12296154993939,77.81469106916991,66.77141260829528,82.57574808880385,rejected
test127274,53.29071506571809,84.90722134867,69.76409453694173,54.04141311436226,84.01000453503543,59.8428336073488,75.44734163531702,rejected
test127275,54.825021191527135,71.99475630489248,67.9495460172434,90.53045818877412,62.68162990796977,69.28878251733204,71.28958074621467,rejected
test127276,80.86777275387247,74.22460047177925,80.93888405919971,82.85674694964415,63.58715258014551,67.47458326581891,85.73844467900774,rejected
test127277,68.05033860982668,54.50809147111165,69.58522913973418,90.66594762410807,72.52254499097288,49.67739812269571,52.808819099295164,rejected
test127278,73.29791012080392,71.41415204213396,59.76062557608198,66.56545575673353,75.91529537749928,71.57228570018692,89.01168101647605,rejected
test127279,65.776945831047,85.46811713935867,62.903212313356725,87.80773575614617,74.24824092937365,67.46165120366551,83.92275174631389,rejected
test127280,64.89152297263354,76.54799590115809,63.03058291477163,84.77247097340788,79.48830022402379,53.01040043066295,80.06890181334508,rejected
test127281,60.768460900809764,80.35119251681556,76.39401469978988,53.32976949909417,48.429283785830094,49.68249283330655,83.56869172670531,rejected
test127282,52.24770890015972,85.48118427375165,74.62492844550114,68.600910286818,64.26823276541192,68.19788946889443,69.65410243911643,rejected
test127283,75.78349872653536,80.00762342785298,58.442245968284524,79.78295243057593,91.04997812417571,70.02280572561443,76.6036385614304,rejected
test127284,68.56990392342453,58.77862898316764,64.63826470078247,83.00941476088491,81.02349225120452,46.06436327920662,82.493285431799407,rejected
test127285,71.82625698542535,85.68126748446906,69.75309313827829,65.0534172161618,73.54126313896188,74.82662966534899,67.86732057664881,rejected
test127286,65.33221629623546,92.95766576073365,69.1065474481987,65.27355405222342,60.431852523281194,61.56484104842709,91.81017316365352,rejected
test127287,51.28304098551001,79.03245634549926,73.74992642326691,77.49139416515072,64.90442263307594,55.998540529689244,82.89864862159126,rejected
test127288,49.029814378285124,85.4503990113273,77.29870739047145,67.47457076889964,66.43634312742454,50.40472217454466,73.5764289013812,rejected
test127289,63.86322049457389,97.34406913565442,49.20280480811046,71.0796986078052,73.45790808416228,59.589316147955316,61.63618650283056,rejected
test127290,73.27194411617226,84.75615053416033,50.394588766735716,68.8874839457068,72.2207519734751,43.797714169435075,77.03791486884816,rejected
test127291,83.85546939038676,83.11604529184126,66.77785349781743,78.90157026136478,60.19959267272075,64.26967724706822,98.6066112826017,rejected
test127292,60.234210515843174,60.31137170371116,39.676101522798504,66.7607917193224,63.56300150621935,64.17062009577961,76.87929452504034,rejected
test127293,68.05747108167219,88.64141746024632,69.6762680332012,76.40886461506034,65.36521436802789,45.440862319745584,79.01368957459123,rejected
test127294,70.9822979847791,69.41722837776248,67.97737819425612,77.99397946952895,81.01028460722257,57.242627903468666,72.77010976022191,rejected
test127295,69.94614598552576,84.71712017960068,49.06027690477142,58.58854188456216,76.0880519316341,51.73585870839158,77.99617437086604,rejected
test127296,64.32660592259944,77.00760261359125,64.1408998955014,69.98605615473255,73.57524651487851,48.67193913183222,76.41183456607013,rejected
test127297,71.5387570783173,77.04186568217774,55.1014455496437,82.7344581079214,79.87642881789455,62.03638908746632,69.84828152864532,rejected
test127298,80.48554001693175,72.98840995456649,72.60471777703125,72.56181125181793,78.54098312123547,66.76813962152538,88.1014119186486,rejected
test127299,47.77816006349214,72.90986862178222,82.03305911486528,54.86134973468158,66.13902665943026,39.352495029636565,73.98919239536762,rejected
test127300,72.35932539203618,92.04301771037147,59.122842760560616,75.36284816397547,73.44998049842397,45.87020124589165,74.61161635664594,rejected
test127301,59.837514361559,85.24738654108727,62.60535062478632,68.68409071525255,58.40013554567191,51.07124086892781,74.49132007903445,rejected
test127302,73.10078828804936,66.65324197893045,58.13027959145784,75.70009075310796,56.283752032126515,69.65977042096792,84.54253521558647,rejected
test127303,77.29500165737343,80.64763332438207,61.39332356742783,74.35025629624248,73.03101661076123,61.37747812686249,77.09032050493717,rejected
test127304,72.721675637414,71.81439402358386,80.86163166386916,78.54347973714361,49.32728327396251,63.835569179418655,74.06064459242181,rejected
test127305,55.50365999697679,73.80481688923234,58.92992450795973,63.7882568406721,76.59136142378536,57.10561145077233,82.52547321062937,rejected
test127306,67.33506814103947,77.68433539930851,72.26138049017659,74.26754942866287,86.03626984477943,63.38505202308803,82.70739567583918,rejected
test127307,81.53130366791797,90.0250641498707,67.17919360982287,81.97541109886001,75.83346605287436,52.53446900388284,81.42760751816259,rejected
test127308,65.22685122996486,73.02366891489311,62.53992624815972,71.91096957886202,68.24655518773866,50.483081567141596,86.55474760620581,rejected
test127309,70.08981158530297,68.62349517352465,72.02136131658973,66.9369086730796,69.44581117729821,56.92102466330692,61.19692649847889,rejected
test127310,63.470996291091936,82.99591313550934,69.17506568202519,80.77897422278102,71.13217524656403,66.9569009376408,66.52355090692845,rejected
test127311,74.03437063266628,64.90878228756583,66.18037309960333,72.79792369966331,72.66804316254415,54.332186936934946,90.02376079870625,rejected
test127312,73.23750491057481,87.49024257804572,68.24357600985309,86.65370154074424,71.62263016692569,69.01482744952727,67.14013503933252,rejected
test127313,83.40367833520311,74.65347397873171,69.87400201999637,84.5391683004463,87.02022776446518,78.4189104866741,80.10913188450323,rejected
test127314,61.12023490926642,79.70293688407797,59.4063581975265,61.94863651726643,88.34689632219818,50.089143250462556,71.26061792841563,rejected
test127315,80.61121801638673,74.89979866199134,57.01845121379455,83.64149930838997,87.45896167053748,48.46077322345661,61.043920317082325,rejected
test127316,54.578136194810405,86.64193602687622,67.35657143663558,81.42198933043328,93.00590401413254,70.71629530099884,60.495368834311165,rejected
test127317,60.22400487626958,93.48865692475754,67.5868698619003,83.20818998568441,70.91752226294535,54.36617933486915,50.86951446298231,rejected
test127318,62.566391914868895,80.024657062972,77.51830248222474,68.24988851529162,69.74643238149443,57.686472434964244,73.03301700080335,rejected
test127319,77.09203675040774,73.76778224010111,59.71247542387721,79.74920231051766,78.14449232330487,46.80554808196698,72.50338006011685,rejected
test127320,55.571425194199094,76.32518534514838,73.7852284992245,83.54936171537709,67.14399186464716,62.70679382184453,73.9381925455147,rejected
test127321,76.71749873589948,87.74328812253158,55.85937158324708,90.27076451674111,74.2585749150198,64.11316591165614,78.7480062096051,rejected
test127322,58.67364587874529,66.72761217535198,66.38963492845825,87.25646011438762,83.37028554641888,54.798435052885864,63.8657660647707,rejected
test127323,56.9157452005126,66.67969115622047,50.94686252445298,74.68445144760439,60.20303036160667,64.92425652771564,76.89448486686888,rejected
test127324,70.73248406504584,95.61636633155038,67.14595810657183,80.27900505861113,74.5281716417757,55.98309303211831,64.26151169803286,rejected
test127325,73.10788746227065,76.92194900669256,74.42508759394399,73.22386470792335,65.94589028063068,43.26334327939867,75.27248292270427,rejected
test127326,66.83764505814082,79.00984711877284,81.21412359364952,95.27706656798533,74.23950975776381,51.5089028457831,82.83580508964684,rejected
test127327,56.62974729459649,72.33443149606477,70.49026667056347,76.36404929511849,65.80335520107627,47.932864988579624,55.004533627944156,rejected
test127328,71.90965143082387,81.2103110096909,57.42984879343068,71.59668380271104,80.9920326443272,76.74738698456677,82.33666377918928,rejected
test127329,71.50143334510369,91.16660604812816,58.60044000963388,77.72440625789304,88.24288549649887,52.06842454059627,86.56408312729462,rejected
test127330,65.52177384601953,75.60931227936598,73.53806488728726,86.66723125256851,84.42109223644145,53.68431627330118,56.76340975030503,rejected
test127331,66.845807854665,72.64309411050681,70.77916731018573,88.98128171204431,70.62875209749244,40.24460174566063,63.80465734002382,rejected
test127332,79.05493180630349,83.37695549044167,63.70964632955585,68.29078368428385,78.46968965486482,62.38010750300131,79.59200209459962,rejected
test127333,50.63818149395823,77.8738101330894,62.11134438337993,67.57501799987867,78.09781699069188,64.34786815647381,82.52431196368525,rejected
test127334,76.83309760474756,76.45770760712989,63.99540061142845,69.08286333867471,76.8715516585945,66.4309128860985,71.39175386209084,rejected
test127335,60.495205749825985,55.67136919113112,49.83176356601124,87.49038901159055,73.12623478339744,82.81660191532096,65.44717447252829,rejected
test127336,74.9012751514407,82.09751842505483,66.49111393941426,78.33058975982675,74.39430084161278,67.40093196393313,72.08601445500497,rejected
test127337,82.99363334946672,100,67.06815038597567,85.06649765710574,77.58431028841025,61.82899857460775,81.78515046480682,rejected
test127338,81.68465537791168,89.68148400742237,69.32386080361583,71.74993091307508,70.16147167251734,57.438433284514915,81.00176040040425,rejected
test127339,68.83864762160547,74.85787865865714,65.51315690746445,80.56972450107985,67.02119651112031,50.28449789806933,70.50110203635433,rejected
test127340,68.90878067338708,77.33691623872421,54.731699343637366,80.19279046056816,72.86704041119596,69.63456620550598,76.36909770664786,rejected
test127341,72.41544882872529,80.73857393694209,73.22018880713516,79.29696336388733,75.2054179144742,48.31854886536354,56.75400392917641,rejected
test127342,75.95689799688466,66.49251309260234,60.37328871591832,73.99175114091305,57.97445508579034,48.741963764479,89.98670986134832,rejected
test127343,49.95357924905921,72.68024738618885,74.93036728252207,83.09246587062542,72.28070905470946,54.4681099739417,66.28091561958277,rejected
test127344,66.37635317411188,74.50304161063785,69.00880259275701,63.534485777053135,76.69428729307398,66.39186750271608,80.61796418508284,rejected
test127345,66.28306008535782,93.06101079144193,59.9813285857478,84.69757008917607,76.03579299500666,43.32310538763453,92.58167066733984,rejected
test127346,65.44419607693472,82.88717397078968,54.780430582159255,82.90328008552176,60.159486165402235,46.396190021361505,78.49660700332902,rejected
test127347,79.5783603046579,75.81478086175751,67.7434699724562,58.24684568520034,76.36634073554337,53.30254887225413,83.54509153275785,rejected
test127348,62.51482045734167,71.9239648320199,73.63093562296913,75.88800707584603,65.8332784941587,68.64971889858177,51.7772645214712,rejected
test127349,73.59798107838523,94.56304558470971,55.38456541628176,87.27570999347046,64.3575840705854,60.87662896599011,85.02599526080259,rejected
test127350,75.69442106000803,76.24103811034642,59.52097407748304,76.47249428850985,64.17253008901034,44.161487037633414,86.24638709472599,rejected
test127351,73.82809751495344,67.0622092597138,95.82582365877825,84.08056278264867,69.25563370891635,56.9306664390729,77.89831926716938,rejected
test127352,60.43007202775475,85.88915070576932,53.97650785210531,73.05906268764592,63.78536337212109,49.25787115649551,50.84116502864191,rejected
test127353,37.94831485291183,82.76609313580641,57.5399885835111,73.08821724422337,72.66786924449707,58.22070493993442,83.70575130782699,rejected
test127354,76.16603834342276,91.84458026431325,55.42497734927066,68.47194597853716,61.691631689774184,48.03341487784862,76.08433631761902,rejected
test127355,66.00463453798831,75.17773474515703,52.579953343060374,60.99508351994441,76.36222339129,47.41422645241903,72.42935907199644,rejected
test127356,75.8634806231117,67.07686276270704,45.370696966829996,75.0351221047033,71.88206837870023,50.933362088781784,80.30997831585195,rejected
test127357,80.03860848593331,88.21253332428543,74.14910546669115,67.5125251736542,65.37201732703949,53.94985687974203,87.74984935189411,rejected
test127358,83.60955993806574,83.37170195662182,58.80702405283437,68.82636144972604,69.57327818012585,69.80762561557877,70.61698930296926,rejected
test127359,58.06097567017001,63.15715347896544,53.09578433011901,63.62414196126005,70.89292224685818,42.46496137230487,88.14206041752361,rejected
test127360,63.580403259421786,73.1256603665748,67.52184546169838,61.62182683719004,85.69668662004369,41.02194701187118,67.28151934757065,rejected
test127361,78.13357909808906,82.00301938225213,53.78516682357007,82.71012016069598,77.3224207418412,46.32779459398589,67.56982183005485,rejected
test127362,60.4561435208396,77.5986340065424,57.65536781971395,84.40967150678068,59.534724714844046,54.4015429768482,78.31921422209223,rejected
test127363,56.028560719113095,68.28778368878511,48.808007618850056,69.80735319209923,78.01439858236799,54.04631685526301,71.82102141008286,rejected
test127364,72.70996210176541,88.29830685742401,54.24480639202364,92.79035131142552,75.38010846578531,48.26467485166234,70.961897517815,rejected
test127365,76.83929290726564,62.080416214009986,81.07540565233853,93.24420426118968,66.81651663237021,59.322239463823166,74.02605411519133,rejected
test127366,67.98179779610281,73.29314207638703,64.99495302160489,85.49265097698249,80.32000366384453,70.36071286692217,83.17128418065893,rejected
test127367,72.31870809743577,78.06398941095912,54.4272197783489,73.89314215817052,86.18561578323286,41.73157889531691,80.97869871566729,rejected
test127368,51.586820872452456,86.65403294349467,67.52399542685009,78.05199882988025,80.15828876435334,71.93662991311614,85.70681706228885,rejected
test127369,64.4914877666248,67.87633217456666,51.862564755333516,91.2955463082378,73.92341494688866,57.93309789549003,64.84416347068768,rejected
test127370,67.22786659212454,69.0689839423995,65.92158018502117,74.36603910719481,91.46634981059144,51.128210032144494,71.73063098681317,rejected
test127371,90.62546638619519,81.93465807017972,61.45174429649447,86.0904939137534,77.74745232411496,55.46374105754613,79.07670292862633,rejected
test127372,88.65670014738551,69.37278641017784,81.42504506834871,75.46542357587953,90.5287993988919,82.12125774909848,86.24202241752869,rejected
test127373,63.19026100785966,88.37930938656555,68.23340581625747,82.69642418528454,73.00543763438645,60.5884808778584,60.8858042904793,rejected
test127374,76.9238177551917,71.76395916542425,54.26192494327191,78.64427364376672,68.61807266367556,52.544871855843,77.40116563912856,rejected
test127375,62.220855631457894,77.88392901688775,66.73518693877631,79.5488016260216,67.51100049229895,57.6540725859814,100,rejected
test127376,70.78378784949732,91.9562546068672,75.62056843479688,84.09851937794329,75.37653270862957,63.8310246778889,68.17322088579519,rejected
test127377,76.2579712913609,69.40574402741694,79.94486577748788,77.88462626095182,79.12641026013384,51.81368125234734,57.74744631372225,rejected
test127378,76.1875334616765,67.2494076915724,50.78760976341522,69.38188767449212,68.88949805153902,48.38682644602723,82.65781784232598,rejected
test127379,72.75477592374601,81.37896549089159,50.967362783242095,84.4651732786926,56.40171923370406,66.23155217367609,78.58155902605685,rejected
test127380,55.37316733055441,86.82138810605919,62.19270593152099,78.42302042310952,68.68447404218847,68.33378672104213,58.97101199616999,rejected
test127381,82.97817523329257,77.93769434701393,57.809350442556095,75.31329128694796,89.36882218157207,71.22282709352295,74.83738858655822,rejected
test127382,60.93853946371631,76.64710039912647,53.14226236100808,69.46162827287587,86.78570472488934,49.41171937306497,78.10581278950042,rejected
test127383,84.15813695949976,58.42543436418127,55.04849511835245,62.47405580440441,78.0247828523184,63.491529145365,90.22109664528482,rejected
test127384,50.83818479215452,72.16367502639626,70.64019507901604,100,63.92626592561921,59.9363762288891,83.37618875352875,rejected
test127385,82.50488282971507,78.51876833830806,75.55738742171728,80.80494619027962,68.31814981436942,54.75553736638732,76.85812573223406,rejected
test127386,65.06818640702733,73.12873113906039,54.73405383610721,75.04601561872875,72.64552427792819,55.43707524624233,92.35924122130773,rejected
test127387,67.22712734079057,68.40828159124436,80.59956963923116,60.84279557758547,84.0299239822183,64.39463063368424,92.11208019250049,rejected
test127388,57.85886096681528,83.26251255354329,61.95394203681766,79.06828215859153,64.99899630176675,55.76438103566659,67.68824612050747,rejected
test127389,55.39831275740653,77.03784041968018,61.44196993115923,79.27785158101314,73.11974131554706,65.67723964489926,63.07519056648297,rejected
test127390,73.08814410462237,87.88474230299624,59.41409950566321,75.38517408514578,56.99051786289352,34.360202073374154,64.93828325400364,rejected
test127391,63.41489856061955,80.77583803491984,63.375977309387906,84.69671779258678,60.93261658431419,55.32111458495143,63.54406699547681,rejected
test127392,66.22102440655495,64.68989960007102,64.14565700808015,77.79854898442312,78.69024353674193,55.88319191340791,77.98943551339808,rejected
test127393,63.61284577491715,81.23687028523436,60.68675347470214,91.96196788385527,70.32381025147279,57.44333596946448,74.90797441192676,rejected
test127394,66.971061515147,62.69163791388296,78.9627186181089,69.04863936775408,88.63780779880521,61.758026130716686,92.65915273926744,rejected
test127395,64.00661826807298,100,65.28076243579845,88.54632515849299,79.01169545068888,70.29333921426982,82.2382876870855,rejected
test127396,82.28484082419634,58.62382949890626,59.68648759289499,74.43877086659408,60.94700687820328,48.09859605239549,78.6764565138742,rejected
test127397,66.28732111394272,72.27660030320627,72.15265534374497,100,66.62052362622377,56.32400304625545,62.40640264389452,rejected
test127398,78.67632173198855,83.62561627807509,71.29623203504623,72.39483272331157,69.54517674247127,54.614491949759454,63.14097540929645,rejected
test127399,89.66058287085691,77.93934118696569,71.29343268139985,71.15236005504073,69.50957271671733,65.89827585677781,93.1103413013262,rejected
test127400,71.61383937107065,62.992761589386134,50.687768349250085,75.43896674090152,75.43333296528445,53.3057039264556,76.80265453027249,rejected
test127401,51.24233206515991,70.01996921516195,75.30191050639104,91.77475257833997,83.33908169623656,46.952024725431194,78.31813190119611,rejected
test127402,71.21815818886041,67.54047244045712,69.45704861242578,91.62083371953491,84.16790004764817,42.70738876971296,80.34643771145716,rejected
test127403,83.97605502143527,70.24505340783014,76.33451271320864,80.11052832204811,70.65253911245797,64.23705704266087,73.014512274497,rejected
test127404,62.58521186269776,57.43831438553545,52.49174586056648,81.39684030423898,44.95072203470895,50.53148619819387,96.80240569180407,rejected
test127405,64.09089758754618,77.85272481019356,58.693703617224095,79.51954422995875,58.396256248173145,44.98905456701907,92.40922119878309,rejected
test127406,67.91173399991393,79.1987703592421,75.13002275178383,65.93239613739888,71.81874077550188,53.853160283844865,82.82846417658857,rejected
test127407,67.03008808103982,78.05855252390256,49.50047183125116,82.3502689146414,65.66205448449449,55.1904515177204,73.22755562849564,rejected
test127408,58.63421536591593,90.20371984928919,61.6386178490663,87.06040854675447,72.75106374114664,50.104697819203274,72.97366053960829,rejected
test127409,71.606052334395,65.6258241822397,63.5492803203518,85.97018737468917,65.37723141202872,44.62167439048913,57.5821836183582,rejected
test127410,72.36552246612105,68.5689669373909,77.26786877120144,76.8073167476459,73.22436550698093,55.612130341871776,71.57116073908799,rejected
test127411,83.37029787580289,86.17993609679259,62.364131887463465,99.23279503343136,77.52702612642568,61.45088358322886,65.97335848553017,rejected
test127412,75.04925145365402,70.3798012093157,62.60966588308655,79.27545778402015,77.35387105647133,33.31327353765878,90.18829607929538,rejected
test127413,71.12944484188137,91.6277340510209,54.482770780827316,71.59591598742014,59.90117075431026,73.82420940155868,74.27436813702084,rejected
test127414,69.42316582296878,68.45662089350714,77.12703768022395,66.31437263146756,66.87303506932636,68.37240945465022,83.97539450079162,rejected
test127415,67.12302760351217,67.54185764958022,80.81603493860172,84.59269229534706,68.39527859186364,54.275468417332846,69.50191142594167,rejected
test127416,64.58926233744283,86.37004611170292,73.49237711266855,85.62020754849189,83.81525890642507,58.54885522882259,71.947586226057,rejected
test127417,72.82498499224091,80.02370467453561,56.32027047845678,70.84151895390664,83.82744520974441,64.1803085851834,76.14817479730858,rejected
test127418,59.66144207924259,67.74640689014385,79.49185027020098,76.45909541331363,83.5895856398504,46.38016721166338,66.27802987188869,rejected
test127419,64.91106315972651,76.48730302888333,61.97434485321604,71.91600837317289,59.801300242490555,51.88947828504151,70.17654523772484,rejected
test127420,64.076793823929,100,73.91900641817233,75.65621393418363,69.50681197652264,59.16252365837162,79.65017975434738,rejected
test127421,70.63491866626369,92.83729924319496,52.35045371244863,68.52058496372301,79.52736970921033,56.55825850046122,58.18256729199551,rejected
test127422,73.20962880882068,75.55241991776592,61.44458340228911,92.1273177920661,73.32584978509337,68.2248574782926,71.77522588731638,rejected
test127423,45.329691140691416,74.54436893263482,53.743399553079456,76.09116988337155,70.17787440784612,43.61656991752162,79.39899491007088,rejected
test127424,56.4449058288554,80.35587415346838,51.79878500708641,63.980774291459504,75.12254444241202,53.494311003851564,81.59058738507075,rejected
test127425,50.43637950773198,79.17385069774474,60.99381044572347,90.91114822999589,65.9916540629477,59.297393059270576,72.40335959534976,rejected
test127426,47.70858778338352,79.02704392086162,74.50100034597408,93.80859196179676,83.35900811984986,52.91157274663578,91.32479345299015,rejected
test127427,73.53848766262814,84.50055735546827,52.91915083935432,81.84434430722679,81.93370432580245,44.489509406758074,67.6973436047901,rejected
test127428,63.96850278648764,77.1359449177795,73.60946547105506,62.98108881502785,78.19054886574304,71.31602621210557,67.64790407636296,rejected
test127429,65.551643684471685,69.07167832021295,58.53682711684358,64.56979922066715,72.62993055366299,45.243612561394265,83.74603529865085,rejected
test127430,56.54507497660552,95.15971055323072,69.05056914073317,76.14211668038108,91.44471019995069,48.611540104791956,77.8823995515503,rejected
test127431,81.73330602537946,69.45407628078036,83.24954422494476,62.15452499338389,69.77826407599645,49.59149062654055,58.969376549255884,rejected
test127432,72.01510987418084,75.13085494472571,62.92236367502011,51.13152993646737,76.46695098121099,62.305532475655056,87.42593491723517,rejected
test127433,69.7339504484748,63.10710120966995,63.239338944981306,69.82340359846229,83.45176245765255,57.98257468491243,70.68526170382562,rejected
test127434,57.52027328354599,71.33411633267761,56.85036637898026,84.56944282756214,89.20287533248174,50.018383995271506,87.71715200736381,rejected
test127435,74.43062156645416,66.67921482961447,55.24064116715465,72.41715030159683,72.95298952067236,55.09082083163119,63.27499680829775,rejected
test127436,77.4023696537269,87.10359436355425,62.29212573071402,90.85271991549706,76.23764910814461,64.69397619554252,77.58151043372574,rejected
test127437,66.40182031716046,80.11458389819202,73.09868916758559,63.32582902744329,52.72382781864767,41.732321173617585,75.86691962134064,rejected
test127438,57.6350738520055,84.20550571846617,87.0280802376368,79.75836881635587,59.51895005569277,57.91058375529072,72.64950515790677,rejected
test127439,67.19240400953214,83.80828112443892,65.06932736050643,81.14272159065253,79.57236569333492,66.7715317324089,77.31628792219797,rejected
test127440,78.80030360179197,57.94585104272112,60.65855530824518,65.84407691163122,73.07487217067072,49.895840984221635,76.1610805535609,rejected
test127441,76.89104902615288,94.45897009091509,70.80529132301962,76.29809627680949,81.27455108253633,46.7628840081459,67.21257561450646,rejected
test127442,69.76630889390458,98.87059048737359,75.63351208633799,89.35809563638064,82.55289753596129,53.14341554590478,77.42356463070092,rejected
test127443,67.17170029382633,64.42120209595372,68.97200193644791,42.86773581720334,67.93341810095762,52.08894828880911,77.6656265324333,rejected
test127444,72.04108552553042,78.9016494387004,60.61993635736164,75.39630664890583,59.830944083040926,56.335970362142184,80.2205298342712,rejected
test127445,79.60261091846013,81.91469132475245,74.77593423544587,95.68730426517341,74.74197198357642,60.09704382479836,80.21140337957576,rejected
test127446,48.4386132593788,85.99069314515418,65.81488387575438,67.29135348586394,82.65991394631004,47.17542708825868,67.85869378583826,rejected
test127447,75.42554118586328,75.55819658395838,67.85947552226814,75.46353833793316,79.21975141719145,51.400599956798466,82.63645336296362,rejected
test127448,69.66467949211352,84.41795947436032,59.885710684483094,83.07251657638685,62.192642917632874,71.34482002839833,86.90538452725349,rejected
test127449,67.25257205085335,70.95098675069744,67.96565324510075,63.15966220558237,72.31622294877734,55.34136103970821,79.80183339878458,rejected
test127450,58.85183104675161,76.67524461824827,63.59127233938462,67.45665416525796,90.48817915091865,58.48234509079432,81.83813368633524,rejected
test127451,58.425836973123076,61.307678035040034,80.38429238189002,64.98061098780711,87.49434184701454,37.817019354100424,73.91447769255518,rejected
test127452,74.5054506600964,76.45157790392099,64.30585092673414,87.335399262114,72.00317424449555,60.41572868703578,64.3307164425126,rejected
test127453,73.67474180488556,82.69713249131392,65.20841189052739,87.60404846409071,73.97160160443026,58.08779337891584,71.92578056996801,rejected
test127454,66.1904806480866,75.44701687357765,59.51311283283677,88.30957855085902,70.79648203186849,55.128693517523196,70.53641697291415,rejected
test127455,61.41090014952394,61.75646227567417,71.03411492664827,61.23474179741889,44.18212052371537,53.6012315924203,77.53802948868918,rejected
test127456,66.89028045641732,77.8161073645329,61.28245293396238,70.09431180257602,62.48510842754262,59.340567788140504,82.14599811027365,rejected
test127457,68.46457463599137,78.60905010443278,76.006815404559,77.43217072039859,76.66166469919271,51.680945667005815,62.70043653569677,rejected
test127458,69.34081300920947,91.22446108891911,57.772529713208115,66.61893458189223,66.28826599159125,69.82169983800722,74.29136415067427,rejected
test127459,65.99381807269735,77.5009694563858,62.81668115420324,77.64069186145475,76.00063672507102,64.76167772610088,65.30081840850868,rejected
test127460,65.49382539361088,59.00860161660789,58.62394977052828,80.15400202234234,78.09640430250943,62.58308107007218,63.967293245953655,rejected
test127461,62.92308991055679,84.82624077875872,81.42504964571188,82.042388462112,70.73748513197982,63.09257440319496,62.007538998778024,rejected
test127462,91.13099885454787,72.47893238665384,65.27739587640039,76.46027446001995,68.83719101543338,49.740868011853685,77.30681579792135,rejected
