employee_id,job_level,department,start_month,status,stage,applicant_id,job_id,gender,assessment_center
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,RzU0Vcj1qs,2XBVlsWPmA,Female,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,udqJjGzpWm,oz4VSjLcKB,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,BPDRvpzWKE,gIY0gJO6fS,Male,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,V9WDDLnHWY,4zwhWZnwzs,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,VTP0E92U9T,rngjqj7f53,Male,3.7
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,V77bWCDYSp,8k7s81etcw,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,3Tmy0iUflp,r9RNm3Cc3u,Female,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,DfzkxfNONs,R4Gly7A58G,Male,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,xg7POjt6zf,MfEBXFc6fL,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,Ltlmy8ACB3,dCXSqrt17X,Female,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,pjJQCzRLIO,Sr97B0zQbW,Male,3.5
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,KnKSAmJ1it,RxgEl0q46A,Female,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,xs4oL0wutq,28yNJnSzTQ,Female,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,zButJdLOf4,ckq4tQLFYR,Female,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,7IvyJ1GAf2,Gz45D2Yaz2,Male,2.9
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,Ut9dtX8tbl,qEgx80l2zv,Female,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,MdHXnotKEn,BGLtxe0TrQ,Male,3.7
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,LMQR5XSaOG,spNYpVy1fH,Female,3.2
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,TJbE7EEWOJ,wtdeqS5sOf,Female,3.7
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,O3Nd7p1Lit,u8VIrmEOTc,Female,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,Hv1R5b3dNn,gdzQAmoZSK,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,HEh8zTspwz,upyn4n9R72,Male,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,f24RtMutJB,sWeumBb9PQ,Male,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,tMqCw6jIAl,6PCn4xNOgN,Male,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,VUffn2mShq,X6KbT9akDS,Male,2.9
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,8ajMkTwmmR,btGHS5amI3,Female,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,AAwn8Bmn1w,33xTqslZtp,Female,3.7
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,W3GtK3carM,Qts6uonspJ,Male,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,kmSbET0h0T,IAgbZYAf9Z,Male,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,K6Ykv13BuN,8Yj7tqaKX8,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,H0GZo3I5yJ,t47m51h3Hq,Male,3.5
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,2FdT3MfpEr,6TZnhJLFh9,Female,3.2
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,8m4jwsxYvO,OTAhd6Vlib,Female,3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,57cC9uZSxH,dqRMcEE0dE,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,v9RkTwTl60,p1sdpPYtNA,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,gHtZ6VBADl,rNaEyUL33O,Female,3.3
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,Cmi9bo7E43,lJpLeFekNA,Male,3.2
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,FhKNPW8HOj,WpBdRDIFz4,Female,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,Kgyc1uml6P,6nClknZx5n,Male,3.6
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,IHcFcAcn1U,mQUVqDuAEV,Female,3.7
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,yYL8hsAvDT,uKcreK0sxo,Male,3.5
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,q1Cw421uI4,QQuvofeeMJ,Male,3.2
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,UBlIp1AXbU,QEluy3aRsF,Female,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,dJPrNR6vJ3,0JG18batNU,Male,3.7
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,1xemEjmYVn,V2bHpA2VMG,Female,3.4
,Entry Level/ Manual,Sales,2010-03-01,rejected,Stage 4: Assessment Center,OYZttFrIYa,T5ue7wPeyc,Female,3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,15ukOqSw14,82iWeSW88f,Male,3.3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,K3ku5fdydZ,KwRXVFTc8f,Male,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,hWp2sYBkAd,Uj31UPd7rN,Female,3.4
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,fyunZGiofA,2L06byS9M8,Female,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,1x28fTf1Az,AaDt6UCJJQ,Male,3.3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,GO8b4uYzZv,SJtsZSN47m,Male,3.3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,zVzQm9GBMY,HXrOd9jmSS,Male,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,nrUxKWdtvq,pt8DLyeNrp,Male,3.3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,RjHqnFbI2S,0BJcxJ0PCr,Female,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,5IHU4WcjLw,z6vXIdOEaq,Male,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,SLyOUWu0zN,h7ZL5Otm4Y,Female,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,ng5EB8JFtz,SesIxJ9FBx,Female,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,xIbkt83ASu,MeQM6H1om7,Female,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,8Mi8MHxtDb,SoyzntIFEw,Male,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,V9wMeaEgXY,7wkgA897WC,Male,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,uExzsvHJYS,qwkVKZ2Eu3,Male,3.2
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,2iKQIfEyLL,4ewKAbwwg0,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,5h2a2LR4WD,9vxUTFpCtr,Female,3.3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,mih5JbTpZ8,it40fM9Hll,Male,3.8
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,jxgDY0tduQ,w4haF0aEyT,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,bYaKA19jpS,fFAGJ8UjCH,Male,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,dyqa6rS10W,eMjBfpVaLq,Female,3.2
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,1BbGNuL8FA,aYMmJgEao6,Male,3.3
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,gt3GGqjj1F,t07k23jmBw,Female,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,McdOz6kOFF,sAEMNRCQJp,Female,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,SAVSNJY6Zb,eNI37OpFHz,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,EEFgYD7NKJ,SeKR55nDNC,Male,3.4
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,qsnDWk5HYc,1rFc5URdVK,Male,3.4
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,GI3Dke4LPv,J14uKW5zqc,Male,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,OpDglr6vry,tlNnQw9oQm,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,bpgvjo3PPy,Ly8Wqu4y6E,Female,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,PCDecMEv0D,Cy4klrnO9j,Female,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,z844tokG9j,30ZpNJetIA,Female,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,plljjISf7d,uJK1t37ffw,Female,3.5
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,32cIoON8je,UjKmNKd93x,Male,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,y1Xo49tFl6,7OQ0fzM2HJ,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,EGG8N7qNxu,f8hi86eicZ,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,PPlX1W8pXc,wofSg68FDX,Female,3.2
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,fEJBF5Enc5,HTgZDuyzY7,Male,3.7
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,1kd2vVnQfn,cvkykPz9Ac,Male,3.6
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,ZXEB8AMUoE,FSUfKT1vSv,Female,3.2
,Entry Level/ Manual,Sales,2010-04-01,rejected,Stage 4: Assessment Center,CfI0GdKBwy,7p7uToLKgK,Female,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,uZunWyQ5BJ,mjhCkWLY2F,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,sHbc6p536R,Q1OuwqKU48,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,9potLjHP7H,nXZEcwZvFb,Female,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,KyvYOLUqUf,LcjGzDbU9u,Female,3.3
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,G1iVDEXotM,PVe0Udf7X1,Female,3.3
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,BJbiosjEh3,Oms3IbiHnc,Female,3.2
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,XwqnupPjOG,ibqEqNfD8U,Male,3.2
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,6LBc8RJcHd,1SqGtL7Bmp,Female,3.8
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,fWe2c3IXSc,uFn86UumGB,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,hVZuRmVBJ1,4361hfiw2f,Male,3.4
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,CoXW6Jv4U3,pjqguYgmyR,Female,3.6
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,JSIrnEUlRM,h0xOoW5sJa,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,vcyoq4fxGC,H1VbwAhKTi,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,ol5GxSxHHc,5xBR4DTNv7,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,v6etOC7ZL2,QkKOQw9JxG,Female,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,5y8GoIGNix,bukeHN5J8Y,Female,3.6
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,5w2L5mTOdA,A5duxv40nA,Female,3.6
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,aYZgTG7BSJ,gRmlfqABuN,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,rQd3SBTpBo,u0sm4DAbcj,Male,3.2
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,BJNeiHDuHj,eRjHWoD5tD,Female,3.3
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,qD947bzWzr,i2mSK6juJQ,Female,3.2
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,UKTCiNZo8P,LSHhjK8wZc,Female,3.3
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,LcMw9vPSf6,PLkRg9p2EV,Male,3.6
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,Vzwh3PTkPU,PGXDVfDT5E,Male,3.9
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,LkuwTHdwYJ,RToBZjfBaT,Female,3.2
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,lqgxPfTy5L,DZpZEU4iVW,Female,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,9tJ5JNrzrj,96xyoHVhx2,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,IrkMvQcKC6,R8TECcpq1H,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,vliBWiJI0A,iwGAbvcjli,Female,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,8ptHtzI6Fu,6vqNhIQP4c,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,eHQoAvgF8E,9hPDtZYzk2,Male,3.4
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,zDaaRFuVxC,Y4xQjMBhfA,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,Ix83l2Y3qa,SKsIVmsC1b,Male,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,v52dEDVq5E,sckYHcq0Uq,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,T0gzY0lEDb,eN32atfRsN,Female,3.5
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,23xaZXxSCM,1kvvGNwMRO,Female,3.4
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,IO38xai5w1,2F6T11ZPTK,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,TqnRhEohxF,xXHYVWma2v,Female,3.6
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,xMmVAjeNkN,Ie6HjjW4Jj,Male,2.8
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,t96aVvgPqJ,piK9SwK4vR,Male,3.2
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,Y7RY8zwD7s,vFbuVsNPDl,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,wmr05u3eo6,xJovqFBZNU,Male,3.7
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,PPjV8PDP1r,OhdkJBs7W8,Female,3.6
,Entry Level/ Manual,Sales,2010-05-01,rejected,Stage 4: Assessment Center,CEqLnB2WB9,8Rxj7ZBaxl,Male,3.7
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,iPdvzLaGEQ,puXJ4qd2P2,Male,3.2
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,nakEarR0Ia,Ti23hxTRcS,Female,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,x1AkTmPR6k,yZU6oh1rNG,Female,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,Epz43bVJ2I,HLxMZpHTOS,Female,3.8
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,NcFoRUwwmB,4lgxSTOlCE,Male,3.7
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,oLmV9pGXto,gCm7T6c0Gf,Male,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,dc2Edxb9sA,4OpFQeimI0,Female,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,D0aG5FHYIh,o6wDZnozHR,Male,2.9
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,2dQrBj26fB,Hg89AAPRir,Female,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,nCGlG5dn36,x1ubnbiDEc,Male,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,oBEESjPdRF,NyZ2db7wGk,Male,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,FUJrdi2kFr,VfiRfcNtjN,Female,3.3
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,EAvDNOd6IT,zmQdUSvCcL,Male,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,GgNIf2scLA,Mjbsv70tIg,Female,3.2
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,u9WsJTtvUG,X8tWY5nNmk,Male,3.7
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,fWMtGsp8do,TO9epHbttc,Male,3.7
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,sTEwbzCCL9,33osp2vrvE,Male,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,IB8bt2b6g9,6fXrpBLfcL,Male,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,Bi8GpQIudc,AKN7NvIrpP,Female,3.1
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,6OtJkry8aj,LFAqpmERCn,Male,3.7
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,HzE0ISKBrf,AcKnxTbpJe,Male,3.2
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,adFZmOqRtH,W3Qu7db4De,Female,3
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,7L4XOAScfe,zdEjiuOxXs,Female,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,GylbdkgpEs,B0r4XKRWCq,Male,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,S3z7HwFURK,B71bQ7hrzU,Male,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,QUOuzjv9H9,bESxTota3t,Female,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,ZEZAdGnCDu,xblaaPzyNU,Female,3.7
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,yAriWHbzVY,b3bBwaP5Nw,Male,3.3
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,e75tkDbiTV,xSHyWDFk27,Male,3
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,wVYgETqTcm,fghSz119fk,Male,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,tHr305zF80,h9QD5eSt4z,Male,3.2
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,zKsiIsixcY,fJMNeGRVgw,Male,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,kq267fdGiX,5FVeZwye8P,Male,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,J7lRPBdXmA,1LVwo6TF5K,Male,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,mz5BTrJu9W,WhxvPAA5Qf,Female,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,LwGkeUV08L,kznUGivdx2,Female,3.3
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,DK6XpTBHzP,jDnAxKy8nB,Female,3.3
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,3HgboqOk1U,UGAUVbkoeb,Female,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,jaAJxSHqm0,Xu7T3abldI,Male,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,PUlq1sZGJL,ds8Q1cLYcr,Female,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,pWAy55LvF3,tk4JeRmeMI,Male,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,SDmnKQymno,KVFMl41Tg6,Female,3.6
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,GIeM6wqhpm,y5n3Kn3UYW,Male,3.4
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,pSymkAdqqO,VeoJ4U6SXt,Female,3.5
,Entry Level/ Manual,Sales,2010-06-01,rejected,Stage 4: Assessment Center,mrmSMA68EY,pvAYm2OMD5,Female,3.4
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,fzBZmGHD3w,Ts7WzSiVry,Female,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,z3SsOitpyt,kGWBGhjEvI,Female,3.2
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,iLq28VjXWV,v6zNoRUnRy,Male,3.7
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,iz5LAISxeG,YCvEhiqNPc,Female,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,0SGYuPqVoq,PKwCScOQbX,Male,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,LMudd1ShUD,mdhPmIa8xv,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,wiUOmu9hgr,R5G5UTy4NN,Male,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,giRB8FTj2X,Wbmt8k0AkC,Female,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,ENDwy7Kfel,ofVNbVbwUk,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,PgKXGhXRvo,2vW6bezznL,Female,3.4
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,aOkabo7ttu,7UG7aUwwdD,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,w83lsPFlOX,kd3bpXap31,Male,3.4
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,lPKlGlYlDS,WlyNybY9Y3,Male,3.7
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,lMxTnrvHsR,aqZp5ngdpc,Female,3.7
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,EPRgSHceJY,CCdqyiI8TA,Female,3.4
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,NXxTZ5orXM,9GdqJhbTdU,Female,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,YhvsS365yo,gq5Tf2g1Dm,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,VEOIsGDnDx,5RTRF8M4bD,Female,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,tYXrv0OtgG,SSSCeVp9ZJ,Female,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,xjn8vGe6UN,Lp9ldiPknF,Male,3.6
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,WmIQjMWbRS,qfWoUBVuh8,Female,3.4
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,BaZdUAAqQk,ZixyUMEpa4,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,4HqFRiSUo3,zd2K7zJP6N,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,pdxm6VmGvf,VbD0HgA9iB,Male,3.1
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,iNuy8GZcJX,cMaUx8Pi7g,Male,3.5
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,sz1u4Dhv2w,Yrnnk0p6wL,Female,3.2
,Entry Level/ Manual,Sales,2010-07-01,rejected,Stage 4: Assessment Center,0987umaArG,KnXyfSm0vs,Male,3.8
