employee_id,job_level,country,department,start_date,leaving_date,tenure_years,employee_status,event_date,event_type,event_id,event_no,update_status
emp124854,Entry Level,France,Consulting,2022-07-31,2024-11-19,2.3,Leaver,2023-09-03,Salary Increase,ZpqrGVrQbJ,1,historic
emp124854,Entry Level,France,Consulting,2022-07-31,2024-11-19,2.3,Leaver,2024-04-03,Salary Increase,AP01N1NGE0,2,active
emp124855,Entry Level,Germany,Consulting,2018-02-02,2020-02-17,2.04,Leaver,2018-07-17,Promotion,50Wdr7y7HA,1,active
emp124856,Manager/ Senior Specialist,Netherlands,Consulting,2021-04-28,2024-07-08,3.19,Leaver,2022-12-25,Promotion,4XoEdpUuwG,1,historic
emp124856,Manager/ Senior Specialist,Netherlands,Consulting,2021-04-28,2024-07-08,3.19,Leaver,2023-05-27,Promotion,HHT3AQBJqa,2,historic
emp124856,Manager/ Senior Specialist,Netherlands,Consulting,2021-04-28,2024-07-08,3.19,Leaver,2023-07-22,Promotion,UHmutu3qtF,3,active
emp124858,Manager/ Senior Specialist,France,R&D,2021-08-04,NA,3.93,Current,2021-10-31,Promotion,pOTChLlrbR,1,historic
emp124858,Manager/ Senior Specialist,France,R&D,2021-08-04,NA,3.93,Current,2022-08-16,Promotion,26lMfQtzOo,2,historic
emp124858,Manager/ Senior Specialist,France,R&D,2021-08-04,NA,3.93,Current,2023-04-13,Salary Increase,vbcTNKwEid,3,historic
emp124858,Manager/ Senior Specialist,France,R&D,2021-08-04,NA,3.93,Current,2023-09-28,Promotion,mL8aeW4M5Q,4,active
emp124859,Manager/ Senior Specialist,Italy,Sales,2016-10-24,2022-11-01,6.02,Leaver,2016-11-11,Promotion,MDsLybLPaP,1,historic
emp124859,Manager/ Senior Specialist,Italy,Sales,2016-10-24,2022-11-01,6.02,Leaver,2018-09-01,Promotion,yvqVXEuFK0,2,historic
emp124859,Manager/ Senior Specialist,Italy,Sales,2016-10-24,2022-11-01,6.02,Leaver,2018-12-10,Salary Increase,CzhREMFuES,3,historic
emp124859,Manager/ Senior Specialist,Italy,Sales,2016-10-24,2022-11-01,6.02,Leaver,2022-03-19,Promotion,9FnDOzEVGl,4,historic
emp124859,Manager/ Senior Specialist,Italy,Sales,2016-10-24,2022-11-01,6.02,Leaver,2022-09-13,Promotion,CyD1BhLNIK,5,historic
emp124859,Manager/ Senior Specialist,Italy,Sales,2016-10-24,2022-11-01,6.02,Leaver,2022-10-13,Promotion,es52CStjZI,6,active
emp124860,Specialist,Italy,Consulting,2023-10-30,NA,3.19,Current,2025-03-02,Promotion,BfvvFyBPmx,1,active
emp124863,Specialist,Germany,Sales,2021-04-03,2023-05-21,2.13,Leaver,2022-09-02,Salary Increase,bnLPnh5BiY,1,active
emp124865,Manager/ Senior Specialist,France,Sales,2017-10-21,2023-02-11,5.31,Leaver,2019-03-20,Parental Leave,k5x34PxlOX,1,historic
emp124865,Manager/ Senior Specialist,France,Sales,2017-10-21,2023-02-11,5.31,Leaver,2019-09-07,Promotion,nbhdIUn27o,2,historic
emp124865,Manager/ Senior Specialist,France,Sales,2017-10-21,2023-02-11,5.31,Leaver,2020-12-28,Promotion,uxtFffQXjw,3,historic
emp124865,Manager/ Senior Specialist,France,Sales,2017-10-21,2023-02-11,5.31,Leaver,2021-06-24,Salary Increase,XCta8pwFgT,4,historic
emp124865,Manager/ Senior Specialist,France,Sales,2017-10-21,2023-02-11,5.31,Leaver,2023-01-29,Promotion,qQhcB58ldX,5,active
emp124866,Director/ Head of,Germany,Consulting,2020-01-19,2025-03-09,5.13,Leaver,2022-05-06,Salary Increase,27JMzPQJgE,1,historic
emp124866,Director/ Head of,Germany,Consulting,2020-01-19,2025-03-09,5.13,Leaver,2022-12-31,Promotion,Kvr3mgeaRM,2,historic
emp124866,Director/ Head of,Germany,Consulting,2020-01-19,2025-03-09,5.13,Leaver,2024-01-15,Department Change,sLk8LJRKbq,3,historic
emp124866,Director/ Head of,Germany,Consulting,2020-01-19,2025-03-09,5.13,Leaver,2024-04-08,Promotion,LJ67CCaFyU,4,historic
emp124866,Director/ Head of,Germany,Consulting,2020-01-19,2025-03-09,5.13,Leaver,2024-07-08,Promotion,etvIkKFyym,5,active
emp124867,Manager/ Senior Specialist,Germany,R&D,2022-12-26,NA,5.03,Current,2023-02-18,Parental Leave,GNXRY6TK1g,1,historic
emp124867,Manager/ Senior Specialist,Germany,R&D,2022-12-26,NA,5.03,Current,2023-06-30,Promotion,friTTCKKuC,2,historic
emp124867,Manager/ Senior Specialist,Germany,R&D,2022-12-26,NA,5.03,Current,2024-02-21,Promotion,IcHxa6sBum,3,historic
emp124867,Manager/ Senior Specialist,Germany,R&D,2022-12-26,NA,5.03,Current,2024-06-08,Promotion,ecY1S9EEid,4,historic
emp124867,Manager/ Senior Specialist,Germany,R&D,2022-12-26,NA,5.03,Current,2024-06-09,Promotion,wBAZRsAg9A,5,active
emp124868,Specialist,Germany,Consulting,2019-11-04,2023-02-03,3.25,Leaver,2021-10-13,Promotion,C52KLR0hxf,1,active
emp124869,Entry Level,Netherlands,Consulting,2022-04-29,2024-05-14,2.04,Leaver,2022-05-31,Promotion,grkeq1KLx2,1,historic
emp124869,Entry Level,Netherlands,Consulting,2022-04-29,2024-05-14,2.04,Leaver,2024-02-08,Promotion,KJLtnj64BK,2,active
emp124870,Manager/ Senior Specialist,Netherlands,HR,2020-03-23,NA,5.18,Current,2020-12-17,Promotion,5QgP6RTj49,1,historic
emp124870,Manager/ Senior Specialist,Netherlands,HR,2020-03-23,NA,5.18,Current,2021-03-14,Salary Increase,Czyd9qEfSC,2,historic
emp124870,Manager/ Senior Specialist,Netherlands,HR,2020-03-23,NA,5.18,Current,2023-12-01,Promotion,pgVM0LtXTy,3,historic
emp124870,Manager/ Senior Specialist,Netherlands,HR,2020-03-23,NA,5.18,Current,2024-03-09,Promotion,wLPfxqWyjk,4,historic
emp124870,Manager/ Senior Specialist,Netherlands,HR,2020-03-23,NA,5.18,Current,2025-02-08,Promotion,VKCwcVQGzC,5,active
emp124872,Entry Level,Germany,Consulting,2022-03-25,2023-07-22,1.33,Leaver,2022-07-05,Salary Increase,bqZlXMDzMh,1,active
emp124873,Manager/ Senior Specialist,Netherlands,Sales,2017-01-06,2021-01-17,4.03,Leaver,2017-05-09,Promotion,XBCcjEdvpV,1,historic
emp124873,Manager/ Senior Specialist,Netherlands,Sales,2017-01-06,2021-01-17,4.03,Leaver,2020-11-03,Promotion,Y3d53GB87l,2,active
emp124875,Entry Level,Netherlands,Consulting,2018-06-13,2020-02-09,1.66,Leaver,2018-07-21,Promotion,4SCPpouHVu,1,historic
emp124875,Entry Level,Netherlands,Consulting,2018-06-13,2020-02-09,1.66,Leaver,2019-04-26,Promotion,Y9RljKQm0A,2,active
emp124876,Specialist,Germany,Customer Service,2018-10-07,2021-02-19,2.37,Leaver,2019-07-31,Promotion,JG4cvzAfL8,1,active
emp124878,Entry Level,Germany,Customer Service,2016-11-28,2020-01-31,3.17,Leaver,2017-05-24,Salary Increase,krzoEYlVkk,1,historic
emp124878,Entry Level,Germany,Customer Service,2016-11-28,2020-01-31,3.17,Leaver,2017-10-30,Promotion,bgMG6JSEuK,2,active
emp124879,Entry Level,Germany,Consulting,2023-04-07,2024-10-25,1.55,Leaver,2024-06-02,Salary Increase,ng5ofQJARH,1,active
emp124880,Manager/ Senior Specialist,Netherlands,Consulting,2021-08-21,NA,4.59,Current,2023-11-12,Promotion,zo3qHNLnRT,1,historic
emp124880,Manager/ Senior Specialist,Netherlands,Consulting,2021-08-21,NA,4.59,Current,2024-06-29,Promotion,Ps7dOUbS1f,2,active
emp124881,Entry Level,Germany,Consulting,2022-08-15,2024-01-18,1.43,Leaver,2023-08-25,Department Change,rjc9LkyzPs,1,active
emp124882,Specialist,France,R&D,2020-02-15,2022-02-22,2.02,Leaver,2021-07-28,Promotion,aK1t4v2nnN,1,active
emp124883,Specialist,Italy,Consulting,2018-10-03,2022-08-02,3.83,Leaver,2022-02-13,Promotion,qebNWtK1Wu,1,historic
emp124883,Specialist,Italy,Consulting,2018-10-03,2022-08-02,3.83,Leaver,2022-06-01,Department Change,KwLAFBTHth,2,historic
emp124883,Specialist,Italy,Consulting,2018-10-03,2022-08-02,3.83,Leaver,2022-06-05,Promotion,cwEE5I5rMa,3,active
emp124884,Entry Level,Germany,R&D,2023-08-17,NA,2.21,Current,2023-09-27,Promotion,KVeAe6Jq2n,1,historic
emp124884,Entry Level,Germany,R&D,2023-08-17,NA,2.21,Current,2024-12-28,Promotion,H9702srO6a,2,active
emp124885,Entry Level,Germany,R&D,2021-07-22,2023-03-31,1.69,Leaver,2022-10-20,Parental Leave,udBkePhS8j,1,active
emp124886,Entry Level,Germany,Consulting,2025-02-01,NA,1.18,Current,2025-03-29,Promotion,nXxpdUrXUL,1,active
emp124887,Specialist,Germany,R&D,2023-01-23,NA,4.02,Current,2023-12-18,Promotion,nKXfnKQvbX,1,historic
emp124887,Specialist,Germany,R&D,2023-01-23,NA,4.02,Current,2023-12-22,Promotion,qX3NZwu9dN,2,historic
emp124887,Specialist,Germany,R&D,2023-01-23,NA,4.02,Current,2024-03-06,Promotion,KbPjY5jw8P,3,historic
emp124887,Specialist,Germany,R&D,2023-01-23,NA,4.02,Current,2024-12-16,Department Change,ZMOeg2Nhws,4,active
emp124893,Manager/ Senior Specialist,Germany,Consulting,2017-09-01,2020-11-15,3.21,Leaver,2020-08-11,Promotion,1Z7L6UHGT1,1,active
emp124894,Manager/ Senior Specialist,France,Consulting,2018-08-03,2021-06-21,2.88,Leaver,2021-03-25,Salary Increase,FkTy96I9ve,1,active
emp124896,Specialist,France,Customer Service,2024-08-08,NA,2.03,Current,2024-12-26,Salary Increase,RsxEg5pQwR,1,active
emp124902,Entry Level,Netherlands,Consulting,2023-11-28,NA,2.68,Current,2024-11-03,Salary Increase,5O0FaGDhwz,1,historic
emp124902,Entry Level,Netherlands,Consulting,2023-11-28,NA,2.68,Current,2025-03-28,Promotion,jnm2lZv9uN,2,active
emp124905,Entry Level,Germany,Sales,2018-07-02,2020-08-21,2.14,Leaver,2019-04-13,Promotion,PeGswzkt70,1,active
emp124906,Entry Level,France,Sales,2021-01-22,2022-02-01,1.03,Leaver,2021-09-01,Department Change,UNpA0y4A3p,1,active
emp124907,Specialist,Spain,Consulting,2019-01-17,2022-06-12,3.4,Leaver,2020-02-19,Promotion,JCeVGwfktd,1,historic
emp124907,Specialist,Spain,Consulting,2019-01-17,2022-06-12,3.4,Leaver,2020-06-30,Promotion,CJ0ksKobif,2,active
emp124908,Entry Level,France,Consulting,2021-05-21,2022-11-27,1.52,Leaver,2022-04-21,Promotion,ei028o16hk,1,active
emp124909,Specialist,Spain,Finance,2019-12-23,2023-03-21,3.24,Leaver,2021-07-14,Promotion,25ysi9ll4X,1,historic
emp124909,Specialist,Spain,Finance,2019-12-23,2023-03-21,3.24,Leaver,2022-11-19,Promotion,Ic104BfLDK,2,active
emp124910,Specialist,Germany,Marketing,2019-03-26,2021-10-10,2.54,Leaver,2019-04-23,Promotion,TtfA7aWFHP,1,active
emp124914,Manager/ Senior Specialist,Netherlands,Consulting,2023-07-03,NA,3.71,Current,2024-05-06,Promotion,sfJuaQL02W,1,historic
emp124914,Manager/ Senior Specialist,Netherlands,Consulting,2023-07-03,NA,3.71,Current,2024-11-10,Salary Increase,JK0Tqx0bor,2,historic
emp124914,Manager/ Senior Specialist,Netherlands,Consulting,2023-07-03,NA,3.71,Current,2025-01-04,Promotion,VFcsxNM71R,3,active
emp124915,Entry Level,Italy,Customer Service,2023-08-20,NA,1.89,Current,2023-12-10,Promotion,5RXHKCWCnr,1,active
emp124916,Entry Level,Netherlands,Consulting,2018-06-20,2021-04-17,2.82,Leaver,2019-07-25,Department Change,CwBVt5KIDv,1,historic
emp124916,Entry Level,Netherlands,Consulting,2018-06-20,2021-04-17,2.82,Leaver,2020-10-10,Promotion,8mdehGk1wb,2,historic
emp124916,Entry Level,Netherlands,Consulting,2018-06-20,2021-04-17,2.82,Leaver,2021-01-08,Promotion,GZvlFdWybz,3,active
emp124917,Entry Level,Germany,R&D,2018-07-22,2020-12-08,2.38,Leaver,2019-02-25,Promotion,iPbeu1kbx4,1,active
emp124918,Manager/ Senior Specialist,France,Marketing,2019-04-01,2023-10-13,4.53,Leaver,2020-04-11,Promotion,hTAPxenx3E,1,active
emp124919,Manager/ Senior Specialist,Spain,Customer Service,2019-12-05,2024-05-19,4.45,Leaver,2020-01-07,Promotion,II4h8KTAXr,1,historic
emp124919,Manager/ Senior Specialist,Spain,Customer Service,2019-12-05,2024-05-19,4.45,Leaver,2020-02-26,Promotion,rWXkch7dws,2,historic
emp124919,Manager/ Senior Specialist,Spain,Customer Service,2019-12-05,2024-05-19,4.45,Leaver,2020-06-08,Department Change,smIxtvebzP,3,active
emp124920,Entry Level,Spain,Customer Service,2022-03-21,2024-10-15,2.57,Leaver,2024-10-01,Promotion,A3SfNkW1h6,1,active
emp124921,Specialist,Spain,R&D,2022-01-04,2024-03-30,2.23,Leaver,2022-04-03,Promotion,KhMrlUexwb,1,active
emp124922,Manager/ Senior Specialist,Netherlands,Consulting,2023-06-26,NA,2.7,Current,2023-09-22,Promotion,iO9HQwZogH,1,active
emp124923,Entry Level,Germany,Finance,2021-12-15,2023-12-09,1.98,Leaver,2022-09-01,Promotion,AOPausmTBu,1,active
emp124924,Entry Level,Germany,Sales,2019-12-07,2022-02-25,2.22,Leaver,2020-11-14,Salary Increase,ovlsbrABRn,1,active
emp124928,Entry Level,Netherlands,Marketing,2021-01-03,2022-12-08,1.93,Leaver,2021-06-16,Parental Leave,aBQ5rLR2G4,1,historic
emp124928,Entry Level,Netherlands,Marketing,2021-01-03,2022-12-08,1.93,Leaver,2021-08-14,Promotion,kICUplp1By,2,active
emp124929,Manager/ Senior Specialist,Germany,Customer Service,2018-12-05,2022-12-22,4.05,Leaver,2019-03-29,Promotion,uiyT81EP7p,1,active
emp124931,Specialist,Germany,Consulting,2021-01-18,2023-09-03,2.62,Leaver,2021-11-24,Promotion,rYNKrZLDvp,1,historic
emp124931,Specialist,Germany,Consulting,2021-01-18,2023-09-03,2.62,Leaver,2023-06-26,Promotion,sWQDfZ54sP,2,active
emp124933,Entry Level,Germany,Consulting,2022-09-06,2024-11-18,2.2,Leaver,2023-06-20,Promotion,OOaByxI2TN,1,historic
emp124933,Entry Level,Germany,Consulting,2022-09-06,2024-11-18,2.2,Leaver,2023-12-10,Department Change,eHMGq8L7Bq,2,active
emp124934,Specialist,Germany,Sales,2024-10-17,NA,2.92,Current,2024-11-19,Parental Leave,YIM0BDOd7w,1,historic
emp124934,Specialist,Germany,Sales,2024-10-17,NA,2.92,Current,2025-02-23,Promotion,QdSBLSH46U,2,active
emp124935,Entry Level,Germany,Customer Service,2021-09-12,2024-07-18,2.85,Leaver,2023-03-13,Promotion,zFdBp4rYYV,1,historic
emp124935,Entry Level,Germany,Customer Service,2021-09-12,2024-07-18,2.85,Leaver,2023-09-17,Promotion,sQJfvOV3r8,2,active
emp124936,Specialist,Germany,Sales,2017-12-31,2021-08-30,3.66,Leaver,2019-08-07,Salary Increase,zlawLxXGol,1,historic
emp124936,Specialist,Germany,Sales,2017-12-31,2021-08-30,3.66,Leaver,2021-06-17,Promotion,RDEAP30ckQ,2,historic
emp124936,Specialist,Germany,Sales,2017-12-31,2021-08-30,3.66,Leaver,2021-07-02,Promotion,1oBvt3kWcM,3,active
emp124937,Specialist,Spain,R&D,2021-03-07,2025-01-05,3.83,Leaver,2021-08-20,Promotion,p852u2vQJg,1,historic
emp124937,Specialist,Spain,R&D,2021-03-07,2025-01-05,3.83,Leaver,2024-06-04,Promotion,tl1KmPs63l,2,active
emp124938,Manager/ Senior Specialist,Germany,Consulting,2023-11-28,NA,3.99,Current,2024-04-27,Promotion,QqfjKqWCDU,1,active
emp124940,Specialist,Germany,Consulting,2021-04-19,NA,4.5,Current,2023-09-15,Department Change,FcEjljfpBJ,1,active
emp124942,Entry Level,Netherlands,Customer Service,2023-12-07,NA,1.82,Current,2024-07-16,Promotion,ujs7rbZyK3,1,historic
emp124942,Entry Level,Netherlands,Customer Service,2023-12-07,NA,1.82,Current,2024-09-20,Promotion,ZWEPQ8vBdB,2,active
emp124943,Entry Level,Italy,Customer Service,2023-07-01,NA,2.52,Current,2023-09-02,Department Change,zK0e3aqTZC,1,historic
emp124943,Entry Level,Italy,Customer Service,2023-07-01,NA,2.52,Current,2024-02-29,Department Change,eUn1eyW40O,2,active
emp124944,Specialist,Germany,Consulting,2023-10-15,NA,2.87,Current,2023-11-08,Promotion,6rjNPpiIhp,1,historic
emp124944,Specialist,Germany,Consulting,2023-10-15,NA,2.87,Current,2024-01-24,Promotion,aAUlhEl2xT,2,active
emp124949,Entry Level,Germany,Sales,2019-08-16,2022-07-05,2.88,Leaver,2022-02-14,Promotion,zQEYfxdYEa,1,active
emp124950,Specialist,Germany,R&D,2022-03-15,2024-05-11,2.16,Leaver,2022-03-25,Salary Increase,uvShvZEeeE,1,historic
emp124950,Specialist,Germany,R&D,2022-03-15,2024-05-11,2.16,Leaver,2024-05-04,Promotion,8cksVP7nb9,2,active
emp124951,Entry Level,Germany,Consulting,2024-06-17,NA,2.5,Current,2024-07-31,Promotion,LvzvfW3xEQ,1,historic
emp124951,Entry Level,Germany,Consulting,2024-06-17,NA,2.5,Current,2024-11-12,Promotion,lj79Rqij9k,2,active
emp124952,Entry Level,Germany,Sales,2019-07-04,2021-02-14,1.62,Leaver,2019-11-24,Promotion,EZe6jKFONd,1,active
emp124954,Entry Level,Germany,Sales,2018-12-25,2020-10-04,1.78,Leaver,2019-09-17,Department Change,dlSuTsTa8d,1,active
emp124955,Manager/ Senior Specialist,Germany,Finance,2024-05-19,NA,5.36,Current,2024-07-31,Salary Increase,7MNMDA0AfS,1,active
emp124956,Entry Level,France,Customer Service,2020-04-15,2021-03-26,0.95,Leaver,2020-05-13,Department Change,hhsWw8eY9x,1,active
emp124959,Specialist,Germany,Customer Service,2021-10-08,2024-05-11,2.59,Leaver,2022-11-15,Salary Increase,B0uKRxHZcM,1,active
emp124960,Manager/ Senior Specialist,Germany,Consulting,2015-12-06,2020-06-07,4.5,Leaver,2019-12-01,Promotion,jYujSMMyxf,1,active
emp124962,Specialist,France,Consulting,2018-01-17,2020-05-22,2.34,Leaver,2018-10-16,Promotion,Z6wvahUM9r,1,active
emp124964,Entry Level,Germany,Consulting,2024-10-01,NA,1.85,Current,2024-10-07,Promotion,NWBGE6a9hO,1,historic
emp124964,Entry Level,Germany,Consulting,2024-10-01,NA,1.85,Current,2024-11-19,Promotion,3Lp1ohiXJ0,2,active
emp124966,Manager/ Senior Specialist,France,Customer Service,2017-05-15,2022-10-04,5.39,Leaver,2018-01-17,Promotion,9t6vKaQC4H,1,historic
emp124966,Manager/ Senior Specialist,France,Customer Service,2017-05-15,2022-10-04,5.39,Leaver,2020-02-06,Promotion,dEu9XkGbLo,2,historic
emp124966,Manager/ Senior Specialist,France,Customer Service,2017-05-15,2022-10-04,5.39,Leaver,2020-08-01,Promotion,MoJalWufRN,3,historic
emp124966,Manager/ Senior Specialist,France,Customer Service,2017-05-15,2022-10-04,5.39,Leaver,2021-01-02,Promotion,8044HCyaqm,4,historic
emp124966,Manager/ Senior Specialist,France,Customer Service,2017-05-15,2022-10-04,5.39,Leaver,2022-07-27,Promotion,aLlr37PdoM,5,active
emp124967,Entry Level,Italy,Consulting,2018-09-29,2021-07-02,2.76,Leaver,2019-12-18,Promotion,aoZjY7Rp05,1,historic
emp124967,Entry Level,Italy,Consulting,2018-09-29,2021-07-02,2.76,Leaver,2020-12-27,Promotion,HNdgKUXBE1,2,active
emp124968,Specialist,Spain,Consulting,2022-01-10,NA,4.4,Current,2024-05-13,Promotion,V2HjrqvMT2,1,historic
emp124968,Specialist,Spain,Consulting,2022-01-10,NA,4.4,Current,2025-02-09,Promotion,8typscaFYP,2,active
emp124969,Specialist,Netherlands,Consulting,2024-11-26,NA,3.49,Current,2025-01-21,Promotion,baBUclDAVd,1,historic
emp124969,Specialist,Netherlands,Consulting,2024-11-26,NA,3.49,Current,2025-03-13,Salary Increase,6v6SOom5HN,2,active
emp124974,Specialist,Netherlands,Consulting,2022-05-19,2024-10-22,2.43,Leaver,2023-02-14,Promotion,9NRNWed5jD,1,historic
emp124974,Specialist,Netherlands,Consulting,2022-05-19,2024-10-22,2.43,Leaver,2024-02-13,Promotion,LVPOT85Efn,2,active
emp124975,Manager/ Senior Specialist,Germany,Consulting,2022-01-11,2024-02-19,2.11,Leaver,2023-02-23,Promotion,LQkNb71ol1,1,active
emp124976,Director/ Head of,Netherlands,Consulting,2016-02-21,2022-04-17,6.15,Leaver,2017-02-13,Salary Increase,JdQ8mFihJe,1,historic
emp124976,Director/ Head of,Netherlands,Consulting,2016-02-21,2022-04-17,6.15,Leaver,2017-07-23,Department Change,F3GH0SHYgM,2,historic
emp124976,Director/ Head of,Netherlands,Consulting,2016-02-21,2022-04-17,6.15,Leaver,2018-05-31,Promotion,sjcAIyYH5R,3,historic
emp124976,Director/ Head of,Netherlands,Consulting,2016-02-21,2022-04-17,6.15,Leaver,2019-04-13,Promotion,46ywJQQWCO,4,historic
emp124976,Director/ Head of,Netherlands,Consulting,2016-02-21,2022-04-17,6.15,Leaver,2019-07-19,Promotion,wEPjQnlNnR,5,historic
emp124976,Director/ Head of,Netherlands,Consulting,2016-02-21,2022-04-17,6.15,Leaver,2019-09-23,Department Change,5ZqpWRM1Wc,6,active
emp124977,Manager/ Senior Specialist,France,R&D,2017-05-23,2021-08-22,4.25,Leaver,2018-11-04,Promotion,2qB8dIJ0oz,1,active
emp124978,Entry Level,Germany,Customer Service,2019-09-22,2022-01-09,2.3,Leaver,2020-08-11,Promotion,13Mytlyuye,1,active
emp124981,Entry Level,Germany,Consulting,2020-10-02,2022-10-09,2.02,Leaver,2021-07-09,Promotion,ukIuJPfAxr,1,historic
emp124981,Entry Level,Germany,Consulting,2020-10-02,2022-10-09,2.02,Leaver,2021-08-14,Promotion,SKTJSZl4KF,2,active
emp124982,Specialist,Spain,Customer Service,2018-06-08,2021-03-23,2.79,Leaver,2019-05-04,Promotion,Gg4rdBHVZk,1,active
emp124984,Entry Level,Germany,Sales,2023-06-23,NA,3.42,Current,2024-06-04,Promotion,S1X6eluQFK,1,historic
emp124984,Entry Level,Germany,Sales,2023-06-23,NA,3.42,Current,2024-08-06,Promotion,srTwOI0BzH,2,historic
emp124984,Entry Level,Germany,Sales,2023-06-23,NA,3.42,Current,2024-11-14,Parental Leave,31wD6oW82T,3,active
emp124988,Specialist,Germany,Sales,2024-03-05,NA,2.93,Current,2024-11-13,Salary Increase,L6nLOyMxUz,1,historic
emp124988,Specialist,Germany,Sales,2024-03-05,NA,2.93,Current,2024-12-25,Promotion,zTqc62RfyB,2,active
emp124991,Manager/ Senior Specialist,Germany,R&D,2020-12-05,2024-10-08,3.84,Leaver,2022-02-26,Promotion,kegPl6rDVD,1,historic
emp124991,Manager/ Senior Specialist,Germany,R&D,2020-12-05,2024-10-08,3.84,Leaver,2024-08-27,Promotion,pHYuGsEc5K,2,active
emp124993,Specialist,Germany,Sales,2018-01-07,2020-12-19,2.95,Leaver,2019-09-29,Promotion,Z2bZb5Ai8Z,1,active
emp124994,Entry Level,Italy,Consulting,2022-06-17,NA,3,Current,2023-01-09,Promotion,QkqVjgbi48,1,historic
emp124994,Entry Level,Italy,Consulting,2022-06-17,NA,3,Current,2023-09-11,Salary Increase,VOUQMdmQyn,2,active
emp124995,Specialist,Netherlands,Consulting,2018-05-14,2022-08-02,4.22,Leaver,2019-05-13,Parental Leave,EhP6tSCplb,1,historic
emp124995,Specialist,Netherlands,Consulting,2018-05-14,2022-08-02,4.22,Leaver,2020-01-02,Salary Increase,VWYwk46Mov,2,active
emp124996,Entry Level,Germany,Sales,2018-05-08,2020-01-31,1.73,Leaver,2019-01-21,Salary Increase,g70Xek5tBU,1,active
emp124998,Entry Level,Germany,Consulting,2021-10-24,2023-11-18,2.07,Leaver,2023-10-17,Salary Increase,xeNhlXt2pt,1,active
emp124999,Entry Level,Germany,Sales,2024-01-08,NA,1.97,Current,2024-05-03,Promotion,WVEJzZPof7,1,historic
emp124999,Entry Level,Germany,Sales,2024-01-08,NA,1.97,Current,2024-05-09,Promotion,eIYaBVn2f7,2,active
emp125001,Entry Level,Spain,Consulting,2021-06-06,2023-09-06,2.25,Leaver,2021-10-17,Promotion,AMfw4bOJuL,1,active
emp125002,Specialist,Netherlands,Consulting,2018-08-18,2020-03-30,1.61,Leaver,2019-04-23,Promotion,eM9pUvhYQZ,1,active
emp125003,Entry Level,Germany,Consulting,2018-10-24,2020-12-19,2.15,Leaver,2019-01-27,Promotion,WwrO103AEr,1,historic
emp125003,Entry Level,Germany,Consulting,2018-10-24,2020-12-19,2.15,Leaver,2020-12-14,Salary Increase,nCTIPcw14L,2,active
emp125004,Manager/ Senior Specialist,Germany,Sales,2021-07-24,NA,4.25,Current,2022-01-02,Promotion,jlQ5za31J1,1,historic
emp125004,Manager/ Senior Specialist,Germany,Sales,2021-07-24,NA,4.25,Current,2023-08-19,Promotion,ToCmGCub2q,2,active
emp125005,Entry Level,Germany,R&D,2019-05-19,2022-03-12,2.81,Leaver,2019-06-27,Salary Increase,TIyCwmPgJu,1,active
emp125006,Specialist,Netherlands,Consulting,2019-02-24,2022-03-08,3.03,Leaver,2019-10-16,Promotion,eJ1vWNcupl,1,active
emp125007,Specialist,Germany,R&D,2023-02-20,NA,2.78,Current,2023-08-23,Department Change,8DHggy3ZNG,1,historic
emp125007,Specialist,Germany,R&D,2023-02-20,NA,2.78,Current,2024-03-06,Salary Increase,tYZkrNUz15,2,active
emp125009,Entry Level,Germany,R&D,2019-04-16,2020-11-03,1.55,Leaver,2019-10-03,Promotion,bto5vmbcOR,1,active
emp125011,Entry Level,France,Sales,2019-07-13,2021-11-16,2.35,Leaver,2019-11-08,Promotion,thWoWP1H0o,1,historic
emp125011,Entry Level,France,Sales,2019-07-13,2021-11-16,2.35,Leaver,2021-07-04,Promotion,HdlCbsesCD,2,active
emp125012,Specialist,Netherlands,Finance,2024-12-18,NA,3.25,Current,2025-03-13,Promotion,kN0wpGDGG0,1,active
emp125014,Specialist,Germany,Consulting,2018-05-19,2021-12-13,3.57,Leaver,2019-11-25,Department Change,jBdMXOo91r,1,historic
emp125014,Specialist,Germany,Consulting,2018-05-19,2021-12-13,3.57,Leaver,2020-07-21,Salary Increase,Rq7MJ1icc4,2,historic
emp125014,Specialist,Germany,Consulting,2018-05-19,2021-12-13,3.57,Leaver,2021-08-20,Promotion,BMd3lfYZAV,3,active
emp125015,Specialist,Netherlands,Sales,2016-09-29,2021-01-06,4.27,Leaver,2018-06-20,Promotion,Q22h2oDxeQ,1,active
emp125016,Manager/ Senior Specialist,Netherlands,Sales,2024-09-29,NA,3.96,Current,2024-10-10,Department Change,BE7mJtfWlq,1,historic
emp125016,Manager/ Senior Specialist,Netherlands,Sales,2024-09-29,NA,3.96,Current,2025-01-27,Salary Increase,JxQTfb5h7q,2,active
emp125021,Entry Level,France,Consulting,2019-11-22,2021-08-25,1.76,Leaver,2020-02-26,Promotion,cRPxrTVvH1,1,active
emp125023,Entry Level,France,R&D,2021-02-13,2023-06-13,2.33,Leaver,2022-05-06,Promotion,gkRzvGvHXs,1,active
emp125024,Director/ Head of,Germany,Consulting,2022-10-13,NA,3.45,Current,2023-03-02,Salary Increase,ZDQ553hLwN,1,historic
emp125024,Director/ Head of,Germany,Consulting,2022-10-13,NA,3.45,Current,2024-12-20,Department Change,3cAlazpnwj,2,active
emp125025,Specialist,Germany,Sales,2022-08-10,NA,4.63,Current,2022-12-02,Promotion,x8QW1ac6SF,1,historic
